sample_index,timestamp,green,green_status,red,red_status,infrared,infrared_status
541,1785929201692,-51871,0,5272081,0,6958027,0
542,1785929201699,-50946,0,5272215,0,6958278,0
543,1785929201709,-50129,0,5272166,0,6958319,0
544,1785929201719,-49026,0,5272245,0,6958488,0
545,1785929201730,-48165,0,5272101,0,6958507,0
546,1785929201739,-47343,0,5271963,0,6958461,0
547,1785929201749,-46709,0,5271881,0,6958475,0
548,1785929201759,-45819,0,5272038,0,6958622,0
549,1785929201769,-44763,0,5272181,0,6958702,0
550,1785929201779,-43598,0,5272210,0,6958957,0
551,1785929201790,-42660,0,5272294,0,6959029,0
552,1785929201799,-41920,0,5272283,0,6958990,0
553,1785929201809,-41515,0,5272085,0,6958667,0
554,1785929201819,-41851,0,5271818,0,6958069,0
555,1785929201830,-42461,0,5271469,0,6957604,0
556,1785929201839,-43906,0,5271137,0,6957189,0
557,1785929201851,-45568,0,5271218,0,6956849,0
558,1785929201859,-47144,0,5271113,0,6956501,0
559,1785929201870,-48965,0,5270953,0,6956206,0
560,1785929201879,-50698,0,5270630,0,6955834,0
561,1785929201889,-52878,0,5270319,0,6955327,0
562,1785929201900,-55084,0,5269958,0,6954798,0
563,1785929201910,-57023,0,5269739,0,6954397,0
564,1785929201919,-58758,0,5269521,0,6954123,0
565,1785929201930,-60541,0,5269422,0,6953921,0
566,1785929201939,-62023,0,5269205,0,6953746,0
567,1785929201950,-63204,0,5269210,0,6953549,0
568,1785929201959,-64271,0,5269167,0,6953568,0
569,1785929201970,-65148,0,5269030,0,6953369,0
570,1785929201979,-66029,0,5269021,0,6953404,0
571,1785929201991,-66661,0,5268936,0,6953416,0
572,1785929202000,-67406,0,5268793,0,6953209,0
573,1785929202012,-67596,0,5268637,0,6953134,0
574,1785929202019,-68002,0,5268514,0,6953203,0
575,1785929202030,-68299,0,5268416,0,6953014,0
576,1785929202040,-68426,0,5268325,0,6953078,0
577,1785929202050,-68578,0,5268154,0,6952920,0
578,1785929202060,-68618,0,5268103,0,6953177,0
579,1785929202070,-68489,0,5268169,0,6953063,0
580,1785929202080,-68253,0,5268185,0,6952896,0
581,1785929202090,-67821,0,5268236,0,6953250,0
582,1785929202100,-67587,0,5268013,0,6953177,0
583,1785929202110,-67187,0,5268090,0,6953026,0
584,1785929202120,-67283,0,5267838,0,6952866,0
585,1785929202131,-66901,0,5267705,0,6952872,0
586,1785929202140,-66972,0,5267587,0,6952719,0
587,1785929202151,-66874,0,5267465,0,6952598,0
588,1785929202160,-66978,0,5267495,0,6952751,0
589,1785929202172,-66909,0,5267435,0,6952721,0
590,1785929202180,-66893,0,5267344,0,6952589,0
591,1785929202190,-66697,0,5267333,0,6952628,0
592,1785929202200,-66651,0,5267425,0,6952610,0
593,1785929202211,-66610,0,5267290,0,6952488,0
594,1785929202220,-66489,0,5267124,0,6952505,0
595,1785929202231,-66397,0,5267036,0,6952350,0
596,1785929202240,-66330,0,5267078,0,6952420,0
597,1785929202250,-66129,0,5267023,0,6952377,0
598,1785929202260,-65975,0,5266818,0,6952319,0
599,1785929202271,-65768,0,5266850,0,6952309,0
600,1785929202280,-65352,0,5266723,0,6952205,0
601,1785929202291,-65199,0,5266664,0,6952356,0
602,1785929202300,-64671,0,5266576,0,6952453,0
603,1785929202311,-64184,0,5266674,0,6952349,0
604,1785929202320,-63757,0,5266648,0,6952434,0
605,1785929202334,-63300,0,5266565,0,6952429,0
606,1785929202340,-62830,0,5266470,0,6952262,0
607,1785929202351,-62434,0,5266260,0,6952422,0
608,1785929202360,-61927,0,5266244,0,6952413,0
609,1785929202371,-61321,0,5266333,0,6952544,0
610,1785929202381,-60743,0,5266220,0,6952593,0
611,1785929202391,-60037,0,5266446,0,6952778,0
612,1785929202401,-59471,0,5266230,0,6952753,0
613,1785929202411,-58739,0,5266245,0,6952705,0
614,1785929202420,-58033,0,5266162,0,6952754,0
615,1785929202431,-57301,0,5266137,0,6952875,0
616,1785929202441,-56431,0,5266301,0,6953017,0
617,1785929202451,-55587,0,5266257,0,6953215,0
618,1785929202461,-54482,0,5266229,0,6953156,0
619,1785929202472,-53701,0,5266196,0,6953216,0
620,1785929202481,-52873,0,5266150,0,6953177,0
621,1785929202493,-52132,0,5266099,0,6953333,0
622,1785929202501,-51239,0,5266120,0,6953500,0
623,1785929202511,-50647,0,5265975,0,6953295,0
624,1785929202521,-49544,0,5265951,0,6953356,0
625,1785929202532,-48872,0,5265910,0,6953541,0
626,1785929202541,-47905,0,5266033,0,6953713,0
627,1785929202551,-47082,0,5266072,0,6953559,0
628,1785929202561,-46360,0,5265821,0,6953573,0
629,1785929202571,-45782,0,5265862,0,6953616,0
630,1785929202581,-45101,0,5265706,0,6953384,0
631,1785929202591,-45156,0,5265632,0,6953158,0
632,1785929202601,-45294,0,5265543,0,6952723,0
633,1785929202611,-46010,0,5265347,0,6952297,0
634,1785929202621,-46979,0,5265229,0,6952052,0
635,1785929202633,-48198,0,5265107,0,6951719,0
636,1785929202641,-49537,0,5264956,0,6951429,0
637,1785929202654,-51238,0,5264800,0,6950952,0
638,1785929202661,-52856,0,5264629,0,6950510,0
639,1785929202671,-54568,0,5264571,0,6950400,0
640,1785929202681,-56190,0,5264425,0,6950155,0
641,1785929202692,-57681,0,5264195,0,6949871,0
642,1785929202701,-59312,0,5264271,0,6949616,0
643,1785929202712,-60542,0,5264085,0,6949450,0
644,1785929202721,-61690,0,5263963,0,6949329,0
645,1785929202732,-62724,0,5263931,0,6949132,0
646,1785929202741,-63456,0,5263871,0,6948942,0
647,1785929202752,-64177,0,5263726,0,6948946,0
648,1785929202761,-64676,0,5263724,0,6949073,0
649,1785929202772,-65150,0,5263761,0,6948862,0
650,1785929202782,-65299,0,5263745,0,6949098,0
651,1785929202792,-65420,0,5263796,0,6949126,0
652,1785929202801,-65385,0,5263728,0,6949099,0
653,1785929202814,-65142,0,5263832,0,6949250,0
654,1785929202822,-64877,0,5263840,0,6949280,0
655,1785929202833,-64710,0,5263814,0,6949494,0
656,1785929202842,-64364,0,5263751,0,6949535,0
657,1785929202852,-63882,0,5263828,0,6949558,0
658,1785929202862,-63335,0,5263923,0,6949494,0
659,1785929202872,-62995,0,5263895,0,6949916,0
660,1785929202882,-62639,0,5263878,0,6949758,0
661,1785929202892,-62212,0,5263823,0,6949853,0
662,1785929202903,-61814,0,5263946,0,6949834,0
663,1785929202912,-61411,0,5263832,0,6949754,0
664,1785929202922,-61020,0,5263753,0,6949664,0
665,1785929202934,-60820,0,5263809,0,6949803,0
666,1785929202942,-60496,0,5263676,0,6949747,0
667,1785929202953,-60321,0,5263633,0,6949712,0
668,1785929202963,-60180,0,5263584,0,6949482,0
669,1785929202975,-60092,0,5263535,0,6949653,0
670,1785929202982,-60027,0,5263455,0,6949503,0
671,1785929202993,-59838,0,5263342,0,6949345,0
672,1785929203002,-59555,0,5263382,0,6949413,0
673,1785929203012,-59421,0,5263366,0,6949404,0
674,1785929203022,-59056,0,5263347,0,6949372,0
675,1785929203033,-59054,0,5263124,0,6949221,0
676,1785929203042,-58726,0,5263244,0,6949301,0
677,1785929203053,-58491,0,5263112,0,6949250,0
678,1785929203062,-58252,0,5263015,0,6949143,0
679,1785929203073,-57958,0,5263168,0,6949374,0
680,1785929203082,-57427,0,5263057,0,6949353,0
681,1785929203093,-56961,0,5263135,0,6949632,0
682,1785929203102,-56407,0,5263057,0,6949560,0
683,1785929203114,-55884,0,5263121,0,6949586,0
684,1785929203123,-55331,0,5263026,0,6949665,0
685,1785929203136,-54780,0,5263102,0,6949725,0
686,1785929203143,-54132,0,5263161,0,6949809,0
687,1785929203155,-53456,0,5262977,0,6949873,0
688,1785929203163,-52833,0,5262909,0,6949819,0
689,1785929203173,-52077,0,5262912,0,6949789,0
690,1785929203183,-51514,0,5263021,0,6949995,0
691,1785929203193,-50788,0,5262915,0,6950052,0
692,1785929203203,-50289,0,5262773,0,6950121,0
693,1785929203214,-49648,0,5262736,0,6949911,0
694,1785929203223,-49171,0,5262507,0,6949927,0
695,1785929203234,-48486,0,5262664,0,6950049,0
696,1785929203243,-47851,0,5262714,0,6950136,0
697,1785929203253,-47074,0,5262634,0,6950254,0
698,1785929203263,-46183,0,5262715,0,6950311,0
699,1785929203274,-45391,0,5262646,0,6950250,0
700,1785929203283,-44865,0,5262422,0,6950231,0
701,1785929203296,-44138,0,5262350,0,6950235,0
702,1785929203303,-43747,0,5262401,0,6950166,0
703,1785929203314,-43317,0,5262268,0,6950028,0
704,1785929203323,-42811,0,5262186,0,6950029,0
705,1785929203334,-42430,0,5262150,0,6949917,0
706,1785929203343,-42399,0,5262174,0,6949718,0
707,1785929203354,-42628,0,5261999,0,6949473,0
708,1785929203363,-43267,0,5261819,0,6949036,0
709,1785929203374,-44178,0,5261732,0,6948650,0
710,1785929203383,-45322,0,5261575,0,6948508,0
711,1785929203394,-46601,0,5261649,0,6948077,0
712,1785929203403,-48088,0,5261500,0,6947858,0
713,1785929203414,-49344,0,5261240,0,6947642,0
714,1785929203423,-50873,0,5261167,0,6947308,0
715,1785929203435,-52487,0,5260938,0,6946916,0
716,1785929203443,-53848,0,5260623,0,6946539,0
717,1785929203456,-55380,0,5260537,0,6946440,0
718,1785929203464,-56578,0,5260410,0,6946180,0
719,1785929203474,-57683,0,5260366,0,6946175,0
720,1785929203484,-58403,0,5260366,0,6946212,0
721,1785929203494,-58786,0,5260335,0,6946296,0
722,1785929203504,-59254,0,5260234,0,6946179,0
723,1785929203514,-59742,0,5260210,0,6946120,0
724,1785929203524,-59878,0,5260133,0,6946140,0
725,1785929203535,-60025,0,5260055,0,6946097,0
726,1785929203544,-60065,0,5260010,0,6946056,0
727,1785929203554,-60070,0,5260023,0,6946224,0
728,1785929203564,-59846,0,5259979,0,6946193,0
729,1785929203574,-59594,0,5260022,0,6946372,0
730,1785929203584,-59209,0,5260011,0,6946480,0
731,1785929203595,-58726,0,5259935,0,6946420,0
732,1785929203604,-58233,0,5260072,0,6946592,0
733,1785929203617,-57687,0,5260156,0,6946677,0
734,1785929203624,-57296,0,5260144,0,6946728,0
735,1785929203635,-56989,0,5260064,0,6946537,0
736,1785929203644,-56553,0,5260052,0,6946693,0
737,1785929203654,-56300,0,5259879,0,6946538,0
738,1785929203664,-55968,0,5259966,0,6946736,0
739,1785929203674,-55774,0,5259837,0,6946445,0
740,1785929203684,-55519,0,5259847,0,6946601,0
741,1785929203695,-55252,0,5259805,0,6946566,0
742,1785929203704,-55133,0,5259783,0,6946564,0
743,1785929203715,-54990,0,5259753,0,6946567,0
744,1785929203724,-54958,0,5259481,0,6946347,0
745,1785929203735,-54677,0,5259650,0,6946336,0
746,1785929203745,-54621,0,5259653,0,6946541,0
747,1785929203756,-54348,0,5259648,0,6946442,0
748,1785929203765,-54028,0,5259431,0,6946332,0
749,1785929203777,-53956,0,5259291,0,6946360,0
750,1785929203784,-53733,0,5259185,0,6946177,0
751,1785929203795,-53514,0,5259088,0,6946271,0
752,1785929203805,-53163,0,5259112,0,6946215,0
753,1785929203815,-52851,0,5259136,0,6946365,0
754,1785929203826,-52410,0,5259223,0,6946314,0
755,1785929203836,-51846,0,5259085,0,6946517,0
756,1785929203845,-51289,0,5259126,0,6946514,0
757,1785929203855,-50737,0,5259144,0,6946504,0
758,1785929203865,-50331,0,5259003,0,6946625,0
759,1785929203882,-49760,0,5259128,0,6946607,0
760,1785929203885,-49184,0,5258940,0,6946670,0
761,1785929203895,-48558,0,5258984,0,6946793,0
762,1785929203905,-48027,0,5258886,0,6946688,0
763,1785929203916,-47435,0,5258880,0,6946860,0
764,1785929203926,-46698,0,5258970,0,6946906,0
765,1785929203938,-45910,0,5258967,0,6946987,0
766,1785929203946,-45254,0,5259059,0,6947123,0
767,1785929203956,-44501,0,5259054,0,6947246,0
768,1785929203965,-43642,0,5259029,0,6947317,0
769,1785929203976,-42946,0,5259069,0,6947559,0
770,1785929203987,-41992,0,5259096,0,6947526,0
771,1785929203996,-41067,0,5259095,0,6947581,0
772,1785929204006,-40203,0,5259106,0,6947553,0
773,1785929204016,-39664,0,5258971,0,6947505,0
774,1785929204025,-39136,0,5258984,0,6947311,0
775,1785929204036,-38983,0,5258928,0,6947085,0
776,1785929204046,-39181,0,5258693,0,6946988,0
777,1785929204056,-39619,0,5258748,0,6946600,0
778,1785929204066,-40495,0,5258649,0,6946423,0
779,1785929204077,-41406,0,5258623,0,6946147,0
780,1785929204086,-42569,0,5258513,0,6945716,0
781,1785929204098,-43896,0,5258453,0,6945509,0
782,1785929204105,-45310,0,5258288,0,6945251,0
783,1785929204116,-46591,0,5258203,0,6945048,0
784,1785929204125,-47901,0,5258166,0,6944886,0
785,1785929204136,-49112,0,5258106,0,6944625,0
786,1785929204146,-50193,0,5258124,0,6944673,0
787,1785929204156,-51087,0,5258010,0,6944544,0
788,1785929204165,-51914,0,5258024,0,6944459,0
789,1785929204176,-52648,0,5257954,0,6944412,0
790,1785929204185,-53493,0,5257954,0,6944315,0
791,1785929204196,-54039,0,5257960,0,6944250,0
792,1785929204205,-54394,0,5257913,0,6944398,0
793,1785929204216,-54546,0,5257926,0,6944368,0
794,1785929204226,-54617,0,5258008,0,6944446,0
795,1785929204237,-54349,0,5258029,0,6944733,0
796,1785929204245,-54103,0,5258125,0,6944691,0
797,1785929204259,-53982,0,5258234,0,6944938,0
798,1785929204265,-53444,0,5258052,0,6944904,0
799,1785929204276,-52978,0,5257915,0,6944738,0
800,1785929204285,-52820,0,5257989,0,6944868,0
801,1785929204296,-52354,0,5257957,0,6944829,0
802,1785929204306,-52187,0,5257804,0,6944881,0
803,1785929204316,-51827,0,5257890,0,6944794,0
804,1785929204326,-51424,0,5257857,0,6945014,0
805,1785929204336,-51101,0,5258018,0,6945049,0
806,1785929204346,-50468,0,5258064,0,6945199,0
807,1785929204356,-50036,0,5257893,0,6945009,0
808,1785929204366,-49667,0,5258047,0,6945268,0
809,1785929204376,-49438,0,5258032,0,6945264,0
810,1785929204386,-49043,0,5257897,0,6945127,0
811,1785929204397,-48772,0,5257828,0,6945049,0
812,1785929204406,-48511,0,5257879,0,6945103,0
813,1785929204417,-48299,0,5257724,0,6945009,0
814,1785929204426,-48230,0,5257750,0,6945089,0
815,1785929204437,-48035,0,5257866,0,6945109,0
816,1785929204446,-47780,0,5257833,0,6945070,0
817,1785929204461,-47472,0,5257791,0,6945187,0
818,1785929204466,-47014,0,5257845,0,6945289,0
819,1785929204484,-46702,0,5257750,0,6945254,0
820,1785929204486,-46357,0,5257772,0,6945257,0
821,1785929204496,-45892,0,5257688,0,6945370,0
822,1785929204506,-45215,0,5257657,0,6945369,0
823,1785929204516,-44985,0,5257626,0,6945327,0
824,1785929204526,-44401,0,5257747,0,6945507,0
825,1785929204536,-43797,0,5257704,0,6945503,0
826,1785929204546,-43242,0,5257719,0,6945744,0
827,1785929204557,-42503,0,5257774,0,6945762,0
828,1785929204566,-41882,0,5257807,0,6946093,0
829,1785929204579,-41072,0,5257760,0,6946148,0
830,1785929204586,-40448,0,5257851,0,6945981,0
831,1785929204596,-39702,0,5257712,0,6946099,0
832,1785929204606,-39001,0,5257812,0,6946270,0
833,1785929204616,-38315,0,5257890,0,6946242,0
834,1785929204626,-37806,0,5257875,0,6946539,0
835,1785929204637,-36837,0,5257906,0,6946587,0
836,1785929204646,-35815,0,5257962,0,6946752,0
837,1785929204656,-34701,0,5257996,0,6946875,0
838,1785929204666,-34137,0,5258083,0,6947063,0
839,1785929204677,-33113,0,5258019,0,6947116,0
840,1785929204686,-32256,0,5258060,0,6947107,0
841,1785929204697,-31590,0,5258051,0,6947153,0
842,1785929204706,-30953,0,5257997,0,6947054,0
843,1785929204719,-30374,0,5257981,0,6947014,0
844,1785929204726,-30226,0,5257963,0,6946737,0
845,1785929204739,-30574,0,5258009,0,6946539,0
846,1785929204746,-30989,0,5257979,0,6946341,0
847,1785929204756,-31745,0,5257833,0,6946024,0
848,1785929204766,-32787,0,5257723,0,6945552,0
849,1785929204777,-34181,0,5257676,0,6945215,0
850,1785929204786,-35401,0,5257615,0,6945079,0
851,1785929204797,-37148,0,5257413,0,6944758,0
852,1785929204806,-38856,0,5257268,0,6944466,0
853,1785929204816,-40111,0,5257147,0,6944229,0
854,1785929204826,-41752,0,5256968,0,6943827,0
855,1785929204837,-43204,0,5256914,0,6943809,0
856,1785929204846,-44464,0,5256928,0,6943656,0
857,1785929204857,-45320,0,5256866,0,6943587,0
858,1785929204866,-46179,0,5256898,0,6943711,0
859,1785929204877,-46726,0,5256938,0,6943668,0
860,1785929204886,-47265,0,5256887,0,6943607,0
861,1785929204899,-47801,0,5256789,0,6943809,0
862,1785929204909,-47987,0,5256927,0,6943605,0
863,1785929204917,-48097,0,5256837,0,6943553,0
864,1785929204926,-48333,0,5257046,0,6943646,0
865,1785929204937,-48275,0,5256945,0,6943895,0
866,1785929204947,-48089,0,5257019,0,6944056,0
867,1785929204959,-47557,0,5257102,0,6944099,0
868,1785929204966,-47160,0,5257118,0,6944410,0
869,1785929204977,-46596,0,5257134,0,6944399,0
870,1785929204986,-46168,0,5257160,0,6944531,0
871,1785929204997,-45748,0,5257145,0,6944396,0
872,1785929205009,-45288,0,5257126,0,6944532,0
873,1785929205017,-45134,0,5257049,0,6944603,0
874,1785929205026,-44680,0,5257049,0,6944530,0
875,1785929205039,-44308,0,5257162,0,6944732,0
876,1785929205047,-44042,0,5257117,0,6944754,0
877,1785929205059,-43717,0,5257098,0,6944770,0
878,1785929205067,-43334,0,5257011,0,6944677,0
879,1785929205077,-43368,0,5256956,0,6944556,0
880,1785929205087,-42910,0,5257131,0,6944689,0
881,1785929205097,-42681,0,5256925,0,6944585,0
882,1785929205109,-42259,0,5257019,0,6944667,0
883,1785929205117,-42024,0,5256958,0,6944819,0
884,1785929205128,-41763,0,5257028,0,6944857,0
885,1785929205137,-41628,0,5256863,0,6944604,0
886,1785929205147,-41366,0,5256768,0,6944730,0
887,1785929205160,-41255,0,5256729,0,6944734,0
888,1785929205167,-41019,0,5256728,0,6944792,0
889,1785929205205,-40725,0,5256716,0,6944709,0
890,1785929205205,-40318,0,5256672,0,6944772,0
891,1785929205205,-39768,0,5256620,0,6944874,0
892,1785929205210,-39366,0,5256562,0,6944873,0
893,1785929205220,-38826,0,5256525,0,6944848,0
894,1785929205227,-38574,0,5256394,0,6944786,0
895,1785929205241,-37854,0,5256316,0,6944898,0
896,1785929205247,-37591,0,5256138,0,6944845,0
897,1785929205258,-37041,0,5256166,0,6944842,0
898,1785929205267,-36138,0,5256055,0,6944837,0
899,1785929205277,-35755,0,5256003,0,6944927,0
900,1785929205287,-35343,0,5255856,0,6944874,0
901,1785929205297,-34783,0,5255707,0,6945083,0
902,1785929205308,-34098,0,5255677,0,6945086,0
903,1785929205317,-33500,0,5255670,0,6945086,0
904,1785929205327,-32846,0,5255692,0,6945095,0
905,1785929205341,-32085,0,5255556,0,6945301,0
906,1785929205347,-31527,0,5255420,0,6945159,0
907,1785929205358,-30723,0,5255290,0,6945096,0
908,1785929205367,-30171,0,5255051,0,6945125,0
909,1785929205379,-29874,0,5255002,0,6945052,0
910,1785929205391,-29405,0,5254876,0,6944910,0
911,1785929205398,-28991,0,5254674,0,6944614,0
912,1785929205408,-29052,0,5254633,0,6944450,0
913,1785929205418,-29338,0,5254471,0,6944287,0
914,1785929205428,-29887,0,5254310,0,6943852,0
915,1785929205441,-30974,0,5254235,0,6943566,0
916,1785929205448,-32283,0,5254066,0,6943212,0
917,1785929205458,-33701,0,5253863,0,6942727,0
918,1785929205468,-35307,0,5253752,0,6942435,0
919,1785929205478,-37068,0,5253675,0,6942039,0
920,1785929205491,-38640,0,5253478,0,6941956,0
921,1785929205498,-40452,0,5253261,0,6941669,0
922,1785929205508,-42131,0,5253096,0,6941290,0
923,1785929205519,-43497,0,5252893,0,6941206,0
924,1785929205529,-44991,0,5252858,0,6940815,0
925,1785929205541,-45885,0,5252849,0,6940817,0
926,1785929205548,-47129,0,5252799,0,6940768,0
927,1785929205558,-47933,0,5252629,0,6940688,0
928,1785929205568,-48797,0,5252602,0,6940471,0
929,1785929205578,-49399,0,5252538,0,6940485,0
930,1785929205591,-49849,0,5252364,0,6940466,0
931,1785929205598,-50431,0,5252249,0,6940517,0
932,1785929205608,-50738,0,5252227,0,6940470,0
933,1785929205618,-50732,0,5252246,0,6940523,0
934,1785929205628,-50814,0,5252253,0,6940573,0
935,1785929205643,-50869,0,5252244,0,6940592,0
936,1785929205649,-50638,0,5252287,0,6940728,0
937,1785929205660,-50413,0,5252190,0,6940872,0
938,1785929205668,-50083,0,5252157,0,6940821,0
939,1785929205680,-49776,0,5252109,0,6940802,0
940,1785929205694,-49425,0,5252246,0,6940870,0
941,1785929205700,-49108,0,5252098,0,6940929,0
942,1785929205709,-48924,0,5252046,0,6940799,0
943,1785929205718,-48712,0,5251964,0,6940814,0
944,1785929205728,-48647,0,5251956,0,6940744,0
945,1785929205741,-48507,0,5251904,0,6940868,0
946,1785929205749,-48273,0,5251816,0,6940909,0
947,1785929205761,-48239,0,5251877,0,6940775,0
948,1785929205768,-48090,0,5251840,0,6940768,0
949,1785929205778,-47933,0,5251783,0,6940752,0
950,1785929205790,-47921,0,5251736,0,6940699,0
951,1785929205800,-47982,0,5251539,0,6940444,0
952,1785929205808,-48043,0,5251349,0,6940407,0
953,1785929205825,-48247,0,5251288,0,6940418,0
954,1785929205828,-48412,0,5251222,0,6940256,0
955,1785929205844,-48323,0,5251253,0,6940346,0
956,1785929205848,-48225,0,5251211,0,6940430,0
957,1785929205861,-48068,0,5251171,0,6940549,0
958,1785929205877,-47697,0,5251099,0,6940438,0
959,1785929205879,-47718,0,5251007,0,6940402,0
960,1785929205892,-47383,0,5251064,0,6940349,0
961,1785929205899,-47262,0,5250938,0,6940404,0
962,1785929205908,-46716,0,5250944,0,6940440,0
963,1785929205923,-46444,0,5251023,0,6940484,0
964,1785929205929,-45862,0,5251001,0,6940730,0
965,1785929205940,-45222,0,5251075,0,6940787,0
966,1785929205948,-44714,0,5251119,0,6940930,0
967,1785929205959,-44088,0,5251102,0,6940950,0
968,1785929205973,-43574,0,5250990,0,6941050,0
969,1785929205979,-43187,0,5251045,0,6941046,0
970,1785929205990,-42466,0,5251051,0,6941169,0
971,1785929206000,-41961,0,5251076,0,6941248,0
972,1785929206009,-41354,0,5250969,0,6941432,0
973,1785929206022,-40547,0,5250970,0,6941301,0
974,1785929206029,-40118,0,5250875,0,6941279,0
975,1785929206039,-39565,0,5250883,0,6941382,0
976,1785929206049,-39161,0,5250812,0,6941371,0
977,1785929206059,-38364,0,5250849,0,6941356,0
978,1785929206069,-37795,0,5250775,0,6941654,0
979,1785929206079,-37489,0,5250770,0,6941389,0
980,1785929206089,-37127,0,5250678,0,6941207,0
981,1785929206099,-37458,0,5250566,0,6940974,0
982,1785929206109,-38184,0,5250422,0,6940404,0
983,1785929206119,-39352,0,5250344,0,6940316,0
984,1785929206129,-40591,0,5250198,0,6939882,0
985,1785929206139,-42166,0,5250054,0,6939606,0
986,1785929206149,-43785,0,5249852,0,6939101,0
987,1785929206161,-45617,0,5249694,0,6938791,0
988,1785929206169,-47767,0,5249568,0,6938609,0
989,1785929206182,-49661,0,5249329,0,6938097,0
990,1785929206189,-51452,0,5249160,0,6937889,0
991,1785929206199,-53235,0,5249028,0,6937611,0
992,1785929206209,-54758,0,5248972,0,6937345,0
993,1785929206219,-56197,0,5248990,0,6937479,0
994,1785929206229,-57437,0,5248948,0,6937292,0
995,1785929206240,-58386,0,5248877,0,6937156,0
996,1785929206249,-59206,0,5248912,0,6937177,0
997,1785929206259,-60010,0,5248765,0,6937218,0
998,1785929206269,-60055,0,5248904,0,6937195,0
999,1785929206279,-60314,0,5249013,0,6937245,0
1000,1785929206289,-60507,0,5248945,0,6937406,0
1001,1785929206300,-60508,0,5249036,0,6937486,0
1002,1785929206310,-60351,0,5249179,0,6937633,0
1003,1785929206320,-60084,0,5249231,0,6937737,0
1004,1785929206329,-59713,0,5249308,0,6937818,0
1005,1785929206341,-59283,0,5249097,0,6937839,0
1006,1785929206349,-59015,0,5249070,0,6937749,0
1007,1785929206360,-58889,0,5248852,0,6937820,0
1008,1785929206370,-58975,0,5248891,0,6937647,0
1009,1785929206380,-58993,0,5248674,0,6937634,0
1010,1785929206390,-59099,0,5248604,0,6937382,0
1011,1785929206400,-59419,0,5248387,0,6937439,0
1012,1785929206409,-59625,0,5248125,0,6937101,0
1013,1785929206420,-60124,0,5248045,0,6937112,0
1014,1785929206430,-60292,0,5247886,0,6936741,0
1015,1785929206441,-61002,0,5247834,0,6936619,0
1016,1785929206450,-61231,0,5247722,0,6936587,0
1017,1785929206460,-61787,0,5247544,0,6936456,0
1018,1785929206470,-62231,0,5247272,0,6936272,0
1019,1785929206481,-62689,0,5247065,0,6936078,0
1020,1785929206490,-63146,0,5246991,0,6935897,0
1021,1785929206503,-63733,0,5246795,0,6935722,0
1022,1785929206510,-64216,0,5246849,0,6935753,0
1023,1785929206520,-64566,0,5246696,0,6935671,0
1024,1785929206530,-64908,0,5246628,0,6935659,0
1025,1785929206541,-64937,0,5246528,0,6935513,0
1026,1785929206550,-64821,0,5246522,0,6935529,0
1027,1785929206560,-65043,0,5246568,0,6935628,0
1028,1785929206570,-64923,0,5246511,0,6935523,0
1029,1785929206580,-64917,0,5246314,0,6935456,0
1030,1785929206590,-65081,0,5246325,0,6935474,0
1031,1785929206600,-64798,0,5246285,0,6935588,0
1032,1785929206610,-64639,0,5246152,0,6935604,0
1033,1785929206620,-64428,0,5246200,0,6935640,0
1034,1785929206630,-64111,0,5246032,0,6935599,0
1035,1785929206641,-64029,0,5246032,0,6935661,0
1036,1785929206650,-63848,0,5245924,0,6935668,0
1037,1785929206662,-63304,0,5246123,0,6935818,0
1038,1785929206670,-62995,0,5246116,0,6935892,0
1039,1785929206680,-62263,0,5246187,0,6935927,0
1040,1785929206691,-61780,0,5246045,0,6935885,0
1041,1785929206700,-61605,0,5245883,0,6935851,0
1042,1785929206711,-61330,0,5245749,0,6935679,0
1043,1785929206721,-61085,0,5245684,0,6935669,0
1044,1785929206730,-60991,0,5245617,0,6935549,0
1045,1785929206741,-61000,0,5245562,0,6935368,0
1046,1785929206750,-61535,0,5245455,0,6935052,0
1047,1785929206761,-62139,0,5245497,0,6934715,0
1048,1785929206771,-63376,0,5245427,0,6934553,0
1049,1785929206781,-64646,0,5245168,0,6934314,0
1050,1785929206791,-66061,0,5245089,0,6933749,0
1051,1785929206802,-68192,0,5244764,0,6933372,0
1052,1785929206811,-70442,0,5244450,0,6932843,0
1053,1785929206823,-72831,0,5244132,0,6932236,0
1054,1785929206830,-75021,0,5244111,0,6932111,0
1055,1785929206841,-77351,0,5243934,0,6931884,0
1056,1785929206851,-79370,0,5243618,0,6931464,0
1057,1785929206861,-81292,0,5243425,0,6931024,0
1058,1785929206871,-82883,0,5243197,0,6930839,0
1059,1785929206881,-84672,0,5243028,0,6930448,0
1060,1785929206891,-86077,0,5243024,0,6930591,0
1061,1785929206901,-87189,0,5243031,0,6930530,0
1062,1785929206911,-88136,0,5242876,0,6930483,0
1063,1785929206921,-88920,0,5242934,0,6930298,0
1064,1785929206931,-89413,0,5242968,0,6930380,0
1065,1785929206941,-89735,0,5242854,0,6930422,0
1066,1785929206951,-89794,0,5242936,0,6930581,0
1067,1785929206962,-90045,0,5242881,0,6930626,0
1068,1785929206971,-89934,0,5242719,0,6930555,0
1069,1785929206983,-89802,0,5242877,0,6930726,0
1070,1785929206991,-89777,0,5242711,0,6930687,0
1071,1785929207002,-89620,0,5242661,0,6930779,0
1072,1785929207011,-89550,0,5242860,0,6930842,0
1073,1785929207022,-89132,0,5242858,0,6930940,0
1074,1785929207031,-89058,0,5242793,0,6931022,0
