sample_index,timestamp,green,green_status,red,red_status,infrared,infrared_status
203,1785928981663,-9592,0,5499505,0,7072310,0
204,1785928981673,-9916,0,5499533,0,7072281,0
205,1785928981683,-10124,0,5499484,0,7072313,0
206,1785928981694,-10146,0,5499442,0,7072067,0
207,1785928981703,-10282,0,5499447,0,7071995,0
208,1785928981715,-10301,0,5499431,0,7071899,0
209,1785928981723,-10330,0,5499510,0,7072227,0
210,1785928981734,-10122,0,5499416,0,7072124,0
211,1785928981743,-10071,0,5499167,0,7071922,0
212,1785928981754,-9795,0,5498823,0,7071303,0
213,1785928981763,-9785,0,5498242,0,7070693,0
214,1785928981774,-9492,0,5497939,0,7070344,0
215,1785928981783,-9271,0,5497703,0,7070031,0
216,1785928981793,-8951,0,5497725,0,7070178,0
217,1785928981803,-8521,0,5497889,0,7070306,0
218,1785928981814,-8067,0,5498006,0,7070504,0
219,1785928981823,-7497,0,5498188,0,7070781,0
220,1785928981833,-7164,0,5498142,0,7070713,0
221,1785928981843,-6796,0,5498093,0,7070832,0
222,1785928981854,-6380,0,5497990,0,7070748,0
223,1785928981863,-5935,0,5498046,0,7070736,0
224,1785928981876,-5462,0,5497900,0,7070656,0
225,1785928981883,-5139,0,5497985,0,7070613,0
226,1785928981894,-4730,0,5497895,0,7070533,0
227,1785928981903,-4375,0,5497939,0,7070774,0
228,1785928981913,-4001,0,5498134,0,7070766,0
229,1785928981923,-3682,0,5497798,0,7070623,0
230,1785928981934,-3400,0,5497450,0,7070110,0
231,1785928981944,-3422,0,5497103,0,7069703,0
232,1785928981954,-3160,0,5496867,0,7069447,0
233,1785928981963,-2836,0,5496987,0,7069511,0
234,1785928981974,-2527,0,5497259,0,7069710,0
235,1785928981983,-2160,0,5497348,0,7069864,0
236,1785928981994,-1770,0,5497461,0,7070045,0
237,1785928982003,-1403,0,5497566,0,7070276,0
238,1785928982015,-818,0,5497685,0,7070344,0
239,1785928982024,-520,0,5497697,0,7070454,0
240,1785928982036,-103,0,5497694,0,7070625,0
241,1785928982044,232,0,5497459,0,7070407,0
242,1785928982054,640,0,5497512,0,7070415,0
243,1785928982064,1121,0,5497403,0,7070395,0
244,1785928982074,1463,0,5497429,0,7070326,0
245,1785928982084,2009,0,5497510,0,7070518,0
246,1785928982096,2671,0,5497615,0,7070670,0
247,1785928982105,3220,0,5497830,0,7070776,0
248,1785928982114,3885,0,5497961,0,7071182,0
249,1785928982124,4433,0,5498199,0,7071272,0
250,1785928982139,5065,0,5498464,0,7071531,0
251,1785928982145,5652,0,5498375,0,7071697,0
252,1785928982155,6337,0,5498607,0,7071867,0
253,1785928982164,6859,0,5498590,0,7071861,0
254,1785928982175,7370,0,5498685,0,7072153,0
255,1785928982186,8083,0,5498736,0,7072288,0
256,1785928982197,8818,0,5498731,0,7072152,0
257,1785928982204,9200,0,5498773,0,7072338,0
258,1785928982215,9984,0,5498949,0,7072509,0
259,1785928982224,10512,0,5498840,0,7072539,0
260,1785928982234,11152,0,5498827,0,7072488,0
261,1785928982244,11840,0,5498824,0,7072520,0
262,1785928982255,12364,0,5498866,0,7072588,0
263,1785928982264,12885,0,5498836,0,7072641,0
264,1785928982275,13744,0,5498766,0,7072679,0
265,1785928982285,14090,0,5498620,0,7072475,0
266,1785928982295,14718,0,5498503,0,7072425,0
267,1785928982305,15409,0,5498463,0,7072356,0
268,1785928982315,15896,0,5498357,0,7072173,0
269,1785928982324,16387,0,5498155,0,7072149,0
270,1785928982335,16639,0,5498193,0,7071926,0
271,1785928982344,16809,0,5498238,0,7072062,0
272,1785928982379,16641,0,5498250,0,7071615,0
273,1785928982379,16354,0,5498332,0,7071493,0
274,1785928982379,16010,0,5498282,0,7071248,0
275,1785928982390,15652,0,5498316,0,7071179,0
276,1785928982395,15073,0,5498397,0,7071141,0
277,1785928982405,14610,0,5498313,0,7071047,0
278,1785928982415,13977,0,5498496,0,7070910,0
279,1785928982424,13665,0,5498522,0,7070994,0
280,1785928982435,13154,0,5498712,0,7071082,0
281,1785928982444,12793,0,5498820,0,7071081,0
282,1785928982455,12647,0,5498965,0,7071197,0
283,1785928982465,12468,0,5499051,0,7071378,0
284,1785928982475,12406,0,5499258,0,7071514,0
285,1785928982485,12408,0,5499451,0,7071728,0
286,1785928982496,12496,0,5499605,0,7071814,0
287,1785928982507,12623,0,5499713,0,7072040,0
288,1785928982523,12652,0,5499641,0,7072200,0
289,1785928982525,12704,0,5499652,0,7071996,0
290,1785928982539,12818,0,5499439,0,7071983,0
291,1785928982545,13092,0,5499339,0,7071769,0
292,1785928982556,13317,0,5499071,0,7071698,0
293,1785928982565,13635,0,5498985,0,7071642,0
294,1785928982575,13996,0,5498980,0,7071622,0
295,1785928982585,14206,0,5498858,0,7071672,0
296,1785928982595,14594,0,5498864,0,7071649,0
297,1785928982605,14768,0,5498827,0,7071611,0
298,1785928982615,15206,0,5498917,0,7071547,0
299,1785928982627,15615,0,5498930,0,7071704,0
300,1785928982635,16086,0,5498954,0,7071808,0
301,1785928982645,16397,0,5498975,0,7071937,0
302,1785928982657,16724,0,5499001,0,7071972,0
303,1785928982665,16909,0,5498893,0,7071909,0
304,1785928982677,17195,0,5498803,0,7071727,0
305,1785928982685,17297,0,5498660,0,7071627,0
306,1785928982696,17535,0,5498512,0,7071654,0
307,1785928982705,17751,0,5498566,0,7071628,0
308,1785928982715,17960,0,5498572,0,7071490,0
309,1785928982725,18242,0,5498556,0,7071481,0
310,1785928982736,18549,0,5498648,0,7071652,0
311,1785928982745,18734,0,5498713,0,7071684,0
312,1785928982756,19000,0,5498776,0,7071771,0
313,1785928982765,19377,0,5498865,0,7071972,0
314,1785928982776,19614,0,5499039,0,7072107,0
315,1785928982789,19932,0,5498995,0,7072046,0
316,1785928982796,20264,0,5499049,0,7072107,0
317,1785928982805,20659,0,5499158,0,7072180,0
318,1785928982816,21095,0,5498994,0,7072118,0
319,1785928982825,21414,0,5499003,0,7072232,0
320,1785928982838,21820,0,5499113,0,7072291,0
321,1785928982845,22361,0,5499182,0,7072367,0
322,1785928982857,22867,0,5499425,0,7072710,0
323,1785928982871,23468,0,5499554,0,7072711,0
324,1785928982876,23876,0,5499854,0,7072909,0
325,1785928982886,24563,0,5499956,0,7073340,0
326,1785928982896,24990,0,5500115,0,7073552,0
327,1785928982906,25654,0,5500266,0,7073703,0
328,1785928982916,26136,0,5500309,0,7073778,0
329,1785928982925,26834,0,5500476,0,7073880,0
330,1785928982937,27247,0,5500414,0,7073979,0
331,1785928982946,27745,0,5500109,0,7073841,0
332,1785928982958,28010,0,5499932,0,7073846,0
333,1785928982966,28621,0,5499954,0,7073672,0
334,1785928982977,29044,0,5499824,0,7073765,0
335,1785928982988,29600,0,5499816,0,7073954,0
336,1785928982998,30103,0,5499870,0,7073833,0
337,1785928983006,30772,0,5500042,0,7074088,0
338,1785928983016,31247,0,5499988,0,7074150,0
339,1785928983026,31787,0,5500171,0,7074258,0
340,1785928983041,32461,0,5500164,0,7074505,0
341,1785928983047,32996,0,5500190,0,7074602,0
342,1785928983057,33505,0,5500040,0,7074415,0
343,1785928983066,33914,0,5499949,0,7074142,0
344,1785928983076,34204,0,5499788,0,7074070,0
345,1785928983086,34281,0,5499631,0,7073680,0
346,1785928983096,34252,0,5499555,0,7073304,0
347,1785928983106,33843,0,5499459,0,7073105,0
348,1785928983116,33417,0,5499700,0,7072941,0
349,1785928983126,32795,0,5499583,0,7072865,0
350,1785928983137,32133,0,5499833,0,7072928,0
351,1785928983146,31467,0,5499872,0,7073008,0
352,1785928983159,30801,0,5500080,0,7073153,0
353,1785928983166,30222,0,5500172,0,7073164,0
354,1785928983177,29372,0,5500351,0,7073268,0
355,1785928983186,28849,0,5500442,0,7073308,0
356,1785928983196,28289,0,5500537,0,7073337,0
357,1785928983206,27742,0,5500632,0,7073370,0
358,1785928983217,27364,0,5500553,0,7073530,0
359,1785928983226,27026,0,5500764,0,7073379,0
360,1785928983236,26796,0,5500814,0,7073658,0
361,1785928983246,26502,0,5500838,0,7073709,0
362,1785928983257,26477,0,5500982,0,7073916,0
363,1785928983266,26390,0,5501094,0,7074125,0
364,1785928983277,26471,0,5501253,0,7074244,0
365,1785928983286,26467,0,5501233,0,7074350,0
366,1785928983298,26414,0,5501283,0,7074338,0
367,1785928983307,26585,0,5501085,0,7074138,0
368,1785928983319,26660,0,5500856,0,7074098,0
369,1785928983326,26747,0,5500661,0,7074061,0
370,1785928983337,26961,0,5500517,0,7073899,0
371,1785928983346,27080,0,5500260,0,7073598,0
372,1785928983357,27140,0,5500241,0,7073436,0
373,1785928983367,27417,0,5499881,0,7073313,0
374,1785928983377,27526,0,5499822,0,7073188,0
375,1785928983387,27643,0,5499668,0,7073042,0
376,1785928983397,27973,0,5499397,0,7072910,0
377,1785928983406,27884,0,5499351,0,7072836,0
378,1785928983417,28151,0,5499235,0,7072604,0
379,1785928983426,28212,0,5499135,0,7072669,0
380,1785928983437,28375,0,5498978,0,7072596,0
381,1785928983447,28429,0,5498992,0,7072586,0
382,1785928983458,28447,0,5499046,0,7072458,0
383,1785928983467,28656,0,5498989,0,7072331,0
384,1785928983480,28624,0,5499012,0,7072566,0
385,1785928983488,28798,0,5499057,0,7072529,0
386,1785928983497,28926,0,5498998,0,7072403,0
387,1785928983507,29005,0,5498896,0,7072361,0
388,1785928983517,29197,0,5498923,0,7072328,0
389,1785928983527,29270,0,5498929,0,7072369,0
390,1785928983537,29542,0,5498965,0,7072483,0
391,1785928983547,29771,0,5499068,0,7072612,0
392,1785928983558,29957,0,5499165,0,7072831,0
393,1785928983567,30205,0,5499176,0,7072936,0
394,1785928983578,30582,0,5499375,0,7073082,0
395,1785928983587,30879,0,5499563,0,7073269,0
396,1785928983597,31184,0,5499623,0,7073492,0
397,1785928983607,31577,0,5499806,0,7073646,0
398,1785928983618,31943,0,5499857,0,7073861,0
399,1785928983627,32344,0,5499874,0,7074104,0
400,1785928983639,32732,0,5500102,0,7074113,0
401,1785928983647,33273,0,5500163,0,7074134,0
402,1785928983658,33609,0,5500318,0,7074239,0
403,1785928983667,34038,0,5500382,0,7074519,0
404,1785928983677,34545,0,5500484,0,7074575,0
405,1785928983687,34955,0,5500530,0,7074711,0
406,1785928983698,35372,0,5500670,0,7074859,0
407,1785928983707,35930,0,5500741,0,7075139,0
408,1785928983718,36271,0,5500994,0,7075281,0
409,1785928983727,36895,0,5501195,0,7075643,0
410,1785928983738,37503,0,5501273,0,7075771,0
411,1785928983747,37933,0,5501490,0,7075883,0
412,1785928983759,38405,0,5501627,0,7076030,0
413,1785928983768,38928,0,5501770,0,7076259,0
414,1785928983782,39558,0,5501647,0,7076291,0
415,1785928983790,39939,0,5501718,0,7076228,0
416,1785928983801,40369,0,5501588,0,7076157,0
417,1785928983808,40665,0,5501588,0,7075938,0
418,1785928983818,40673,0,5501410,0,7075755,0
419,1785928983827,40438,0,5501552,0,7075507,0
420,1785928983838,39919,0,5501362,0,7075181,0
421,1785928983847,39416,0,5501155,0,7074927,0
422,1785928983858,38680,0,5501228,0,7074688,0
423,1785928983868,37917,0,5501060,0,7074402,0
424,1785928983878,36908,0,5500940,0,7074322,0
425,1785928983888,36000,0,5500791,0,7074007,0
426,1785928983898,35201,0,5500680,0,7073945,0
427,1785928983908,34259,0,5500725,0,7073729,0
428,1785928983918,33422,0,5500590,0,7073512,0
429,1785928983928,32730,0,5500511,0,7073572,0
430,1785928983939,32020,0,5500470,0,7073351,0
431,1785928983948,31481,0,5500488,0,7073380,0
432,1785928983960,30891,0,5500475,0,7073381,0
433,1785928983968,30488,0,5500491,0,7073349,0
434,1785928983978,30081,0,5500426,0,7073200,0
435,1785928983988,29959,0,5500379,0,7073324,0
436,1785928983998,29621,0,5500423,0,7073171,0
437,1785928984008,29484,0,5500377,0,7073315,0
438,1785928984022,29397,0,5500367,0,7073346,0
439,1785928984028,29188,0,5500224,0,7073191,0
440,1785928984038,29139,0,5500138,0,7073174,0
441,1785928984051,28992,0,5500010,0,7073140,0
442,1785928984059,29167,0,5499922,0,7073137,0
443,1785928984068,29235,0,5499831,0,7072973,0
444,1785928984078,29235,0,5499624,0,7072807,0
445,1785928984088,29274,0,5499539,0,7072896,0
446,1785928984102,29416,0,5499435,0,7072663,0
447,1785928984108,29460,0,5499246,0,7072413,0
448,1785928984121,29551,0,5499047,0,7072387,0
449,1785928984128,29609,0,5498987,0,7072193,0
450,1785928984139,29663,0,5498921,0,7072192,0
451,1785928984148,29605,0,5498750,0,7072127,0
452,1785928984159,29610,0,5498569,0,7071939,0
453,1785928984168,29767,0,5498415,0,7071778,0
454,1785928984179,29502,0,5498335,0,7071777,0
455,1785928984188,29468,0,5498194,0,7071550,0
456,1785928984198,29491,0,5498160,0,7071405,0
457,1785928984208,29469,0,5498061,0,7071236,0
458,1785928984220,29465,0,5497981,0,7071190,0
459,1785928984235,29527,0,5498033,0,7071287,0
460,1785928984239,29400,0,5497951,0,7071183,0
461,1785928984248,29463,0,5497918,0,7071175,0
462,1785928984260,29583,0,5497767,0,7071180,0
463,1785928984268,29579,0,5497812,0,7071132,0
464,1785928984281,29698,0,5497830,0,7071105,0
465,1785928984288,29733,0,5497975,0,7071216,0
466,1785928984299,30062,0,5497942,0,7071311,0
467,1785928984308,30208,0,5497968,0,7071399,0
468,1785928984319,30350,0,5498025,0,7071510,0
469,1785928984329,30619,0,5497964,0,7071428,0
470,1785928984339,30834,0,5498041,0,7071528,0
471,1785928984349,30995,0,5498067,0,7071649,0
472,1785928984359,31256,0,5498070,0,7071718,0
473,1785928984369,31439,0,5498084,0,7071717,0
474,1785928984379,31815,0,5498061,0,7071839,0
475,1785928984389,32237,0,5498047,0,7071928,0
476,1785928984399,32598,0,5498224,0,7071993,0
477,1785928984409,32881,0,5498268,0,7072074,0
478,1785928984420,33230,0,5498399,0,7072152,0
479,1785928984429,33601,0,5498311,0,7072331,0
480,1785928984442,33947,0,5498267,0,7072329,0
481,1785928984449,34279,0,5498440,0,7072379,0
482,1785928984460,34708,0,5498456,0,7072581,0
483,1785928984469,35207,0,5498497,0,7072515,0
484,1785928984480,35639,0,5498564,0,7072706,0
485,1785928984489,36066,0,5498532,0,7072740,0
486,1785928984501,36619,0,5498613,0,7072900,0
487,1785928984509,36910,0,5498747,0,7072786,0
488,1785928984519,37313,0,5498726,0,7072839,0
489,1785928984529,37800,0,5498545,0,7072933,0
490,1785928984540,38085,0,5498549,0,7072720,0
491,1785928984550,38192,0,5498507,0,7072534,0
492,1785928984565,38188,0,5498394,0,7072300,0
493,1785928984569,37919,0,5498180,0,7071936,0
494,1785928984580,37403,0,5498065,0,7071635,0
495,1785928984589,36809,0,5497974,0,7071392,0
496,1785928984601,35868,0,5497979,0,7071094,0
497,1785928984614,34919,0,5497855,0,7070940,0
498,1785928984620,33886,0,5498016,0,7070755,0
499,1785928984629,32908,0,5498084,0,7070687,0
500,1785928984639,31793,0,5497930,0,7070411,0
501,1785928984650,30944,0,5498094,0,7070398,0
502,1785928984660,29983,0,5498141,0,7070421,0
503,1785928984669,29075,0,5498136,0,7070381,0
504,1785928984680,28423,0,5498272,0,7070385,0
505,1785928984689,27778,0,5498229,0,7070459,0
506,1785928984700,27241,0,5498580,0,7070567,0
507,1785928984709,26848,0,5498717,0,7070736,0
508,1785928984720,26454,0,5498768,0,7070866,0
509,1785928984730,26160,0,5498910,0,7071094,0
510,1785928984741,25971,0,5499159,0,7071226,0
511,1785928984749,25864,0,5499416,0,7071428,0
512,1785928984763,25590,0,5499476,0,7071629,0
513,1785928984769,25573,0,5499800,0,7071612,0
514,1785928984781,25422,0,5499791,0,7071880,0
515,1785928984790,25467,0,5499787,0,7071831,0
516,1785928984800,25623,0,5499751,0,7071929,0
517,1785928984810,25569,0,5499593,0,7071864,0
518,1785928984820,25515,0,5499477,0,7071631,0
519,1785928984830,25539,0,5499337,0,7071508,0
520,1785928984840,25628,0,5499139,0,7071278,0
521,1785928984852,25560,0,5499127,0,7071327,0
522,1785928984861,25526,0,5498990,0,7071259,0
523,1785928984870,25494,0,5499014,0,7071269,0
524,1785928984881,25504,0,5499039,0,7071123,0
525,1785928984890,25520,0,5498987,0,7071095,0
526,1785928984901,25293,0,5498925,0,7071092,0
527,1785928984910,25281,0,5498894,0,7071038,0
528,1785928984922,25236,0,5499056,0,7070887,0
529,1785928984930,24987,0,5498943,0,7070709,0
530,1785928984941,24932,0,5498939,0,7070755,0
531,1785928984950,24804,0,5499020,0,7070870,0
532,1785928984961,24616,0,5499007,0,7070878,0
533,1785928984970,24678,0,5499102,0,7070923,0
534,1785928984981,24592,0,5499144,0,7071027,0
535,1785928984990,24456,0,5499133,0,7070930,0
536,1785928985000,24363,0,5499192,0,7070828,0
537,1785928985010,24318,0,5499111,0,7070970,0
538,1785928985021,24325,0,5499022,0,7070937,0
539,1785928985030,24480,0,5499051,0,7070808,0
540,1785928985040,24507,0,5499007,0,7070911,0
541,1785928985050,24563,0,5498871,0,7070831,0
542,1785928985061,24676,0,5498990,0,7070780,0
543,1785928985070,24767,0,5498885,0,7070829,0
544,1785928985083,24974,0,5498850,0,7070820,0
545,1785928985090,25146,0,5498776,0,7070811,0
546,1785928985102,25280,0,5498705,0,7070730,0
547,1785928985110,25343,0,5498656,0,7070750,0
548,1785928985120,25765,0,5498564,0,7070675,0
549,1785928985130,25809,0,5498484,0,7070621,0
550,1785928985141,26079,0,5498258,0,7070546,0
551,1785928985152,26137,0,5498147,0,7070310,0
